date,destination,bookings,searches,cancellations,adr,room_nights
2023-11-22,ESP,702,960,83,164.79,1770.87
2023-11-23,ESP,699,1181,86,155.73,1953.77
2023-11-24,ESP,716,1051,80,151.16,2092.05
2023-11-25,ESP,722,1163,80,160.18,1984.6
2023-11-26,ESP,723,1322,89,160.19,1911.18
2023-11-27,ESP,752,1403,80,158.02,1961.7
2023-11-28,ESP,639,1078,79,160.19,1881.83
2023-11-29,ESP,693,1007,76,154.52,2065.88
2023-11-30,ESP,627,1083,77,159.89,1822.87
2023-12-01,ESP,679,1072,75,158.3,1698.3
2023-12-02,ESP,844,1156,103,154.23,2317.27
2023-12-03,ESP,780,1388,91,152.43,2046.54
2023-12-04,ESP,630,1081,69,156.64,1576.44
2023-12-05,ESP,609,1003,71,154.91,1740.38
2023-12-06,ESP,691,953,71,164.12,1996.19
2023-12-07,ESP,452,790,54,156.14,1244.07
2023-12-08,ESP,695,1208,77,157.66,1805.59
2023-12-09,ESP,666,1100,73,162.81,1873.82
2023-12-10,ESP,640,930,73,158.34,1676.33
2023-12-11,ESP,598,986,70,165.22,1746.94
2023-12-12,ESP,558,783,65,157.76,1439.99
2023-12-13,ESP,633,851,63,164.16,1778.56
2023-12-14,ESP,566,1040,57,162.76,1557.89
2023-12-15,ESP,707,1171,71,158.37,1880.17
2023-12-16,ESP,740,1391,89,166.8,2216.31
2023-12-17,ESP,621,1087,71,160.75,1650.75
2023-12-18,ESP,508,900,61,158.56,1464.2
2023-12-19,ESP,432,839,51,151.69,1286.55
2023-12-20,ESP,530,784,60,160.78,1348.59
2023-12-21,ESP,651,912,67,162.21,1910.84
2023-12-22,ESP,607,969,66,155.33,1743.79
2023-12-23,ESP,669,1157,75,157.08,2006.1
2023-12-24,ESP,663,928,82,151.87,1680.98
2023-12-25,ESP,695,1186,85,152.11,1977.86
2023-12-26,ESP,612,1187,71,165.47,1709.77
2023-12-27,ESP,690,1308,79,159.3,1749.0
2023-12-28,ESP,469,835,52,161.11,1327.7
2023-12-29,ESP,649,897,76,163.97,1771.86
2023-12-30,ESP,658,1011,79,162.52,1896.97
2023-12-31,ESP,700,1017,74,163.96,1942.49
2024-01-01,ESP,417,745,44,154.04,1119.88
2024-01-02,ESP,533,856,57,151.08,1392.54
2024-01-03,ESP,448,719,46,160.0,1211.66
2024-01-04,ESP,559,1065,61,155.09,1517.29
2024-01-05,ESP,551,838,57,165.59,1417.29
2024-01-06,ESP,489,866,53,155.62,1410.26
2024-01-07,ESP,630,910,75,155.86,1577.85
2024-01-08,ESP,506,680,51,164.28,1446.17
2024-01-09,ESP,366,511,42,159.97,980.67
2024-01-10,ESP,470,811,48,164.67,1189.78
2024-01-11,ESP,380,625,41,161.65,973.0
2024-01-12,ESP,448,766,55,156.6,1342.12
2024-01-13,ESP,599,1158,60,152.39,1669.46
2024-01-14,ESP,466,645,53,161.42,1215.22
2024-01-15,ESP,371,623,39,153.06,976.6
2024-01-16,ESP,602,990,64,152.1,1804.69
2024-01-17,ESP,565,963,68,158.16,1588.22
2024-01-18,ESP,439,725,44,156.81,1288.44
2024-01-19,ESP,367,657,37,155.46,947.83
2024-01-20,ESP,532,912,58,155.75,1419.7
2024-01-21,ESP,675,1112,74,157.3,1862.32
2024-01-22,ESP,392,769,44,158.21,1061.14
2024-01-23,ESP,518,962,63,163.93,1539.23
2024-01-24,ESP,384,715,40,156.17,1028.16
2024-01-25,ESP,461,896,56,152.87,1152.56
2024-01-26,ESP,389,680,41,154.01,1126.87
2024-01-27,ESP,473,835,49,154.19,1323.32
2024-01-28,ESP,529,789,63,165.62,1488.09
2024-01-29,ESP,472,646,49,164.29,1394.96
2024-01-30,ESP,441,868,54,160.12,1283.53
2024-01-31,ESP,491,863,57,161.72,1354.44
2024-02-01,ESP,390,619,43,154.59,1110.26
2024-02-02,ESP,338,593,35,159.65,966.87
2024-02-03,ESP,346,577,35,152.2,914.01
2024-02-04,ESP,406,662,47,160.33,1153.33
2024-02-05,ESP,395,705,46,160.4,1175.17
2024-02-06,ESP,323,469,35,165.75,814.71
2024-02-07,ESP,405,683,42,164.02,1125.58
2024-02-08,ESP,351,554,42,162.98,984.98
2024-02-09,ESP,428,845,52,155.09,1210.02
2024-02-10,ESP,440,662,48,158.01,1277.42
2024-02-11,ESP,441,615,50,163.39,1108.26
2024-02-12,ESP,461,930,56,158.03,1317.62
2024-02-13,ESP,384,640,39,159.7,1023.98
2024-02-14,ESP,303,467,31,158.25,824.43
2024-02-15,ESP,398,607,47,156.69,1034.66
2024-02-16,ESP,455,695,45,153.39,1291.07
2024-02-17,ESP,522,1029,63,154.12,1344.33
2024-02-18,ESP,400,792,46,157.37,1175.04
2024-02-19,ESP,323,433,33,154.46,830.02
2024-02-20,ESP,301,544,35,166.68,775.93
2024-02-21,ESP,373,595,43,154.84,990.56
2024-02-22,ESP,319,430,33,156.11,815.55
2024-02-23,ESP,354,473,36,166.85,933.56
2024-02-24,ESP,353,562,41,165.4,898.53
2024-02-25,ESP,516,774,54,165.2,1465.65
2024-02-26,ESP,299,416,35,155.32,772.73
2024-02-27,ESP,379,672,43,163.19,1095.4
2024-02-28,ESP,386,532,42,153.23,1068.32
2024-02-29,ESP,378,665,41,159.13,1104.18
2024-03-01,ESP,256,407,28,154.34,722.94
2024-03-02,ESP,387,550,39,156.62,1019.71
2024-03-03,ESP,375,566,43,165.07,1039.31
2024-03-04,ESP,329,513,37,165.39,902.99
2024-03-05,ESP,301,437,37,165.61,839.7
2024-03-06,ESP,288,489,31,153.83,757.97
2024-03-07,ESP,351,684,37,154.29,898.04
2024-03-08,ESP,308,477,37,151.75,813.08
2024-03-09,ESP,307,470,34,163.11,808.59
2024-03-10,ESP,333,621,37,155.04,865.47
2024-03-11,ESP,306,526,33,153.5,773.13
2024-03-12,ESP,265,509,27,161.86,698.47
2024-03-13,ESP,247,424,30,160.15,630.88
2024-03-14,ESP,287,518,29,165.64,786.12
2024-03-15,ESP,301,510,36,154.75,781.18
2024-03-16,ESP,392,668,48,157.97,1143.6
2024-03-17,ESP,324,607,33,161.91,944.58
2024-03-18,ESP,299,430,33,161.06,880.51
2024-03-19,ESP,283,522,31,153.96,738.27
2024-03-20,ESP,295,458,36,154.87,786.07
2024-03-21,ESP,319,598,35,161.67,874.69
2024-03-22,ESP,308,486,31,152.54,870.98
2024-03-23,ESP,348,667,36,151.75,946.37
2024-03-24,ESP,339,502,35,158.43,928.97
2024-03-25,ESP,248,434,25,153.7,710.69
2024-03-26,ESP,277,395,33,164.39,783.13
2024-03-27,ESP,245,463,28,155.15,669.39
2024-03-28,ESP,365,632,37,165.53,1037.36
2024-03-29,ESP,289,514,29,152.36,744.71
2024-03-30,ESP,388,561,42,156.58,1099.89
2024-03-31,ESP,302,465,34,163.52,785.77
2024-04-01,ESP,237,473,27,164.19,707.49
2024-04-02,ESP,231,378,27,161.53,681.1
2024-04-03,ESP,238,418,24,162.06,651.1
2024-04-04,ESP,260,387,31,161.58,686.11
2024-04-05,ESP,240,428,27,164.39,667.85
2024-04-06,ESP,252,483,29,157.35,743.9
2024-04-07,ESP,276,513,30,164.29,818.7
2024-04-08,ESP,189,297,21,160.73,566.16
2024-04-09,ESP,188,361,19,153.72,518.34
2024-04-10,ESP,221,430,25,164.52,612.11
2024-04-11,ESP,237,443,29,160.35,649.36
2024-04-12,ESP,243,339,29,166.18,713.58
2024-04-13,ESP,291,393,35,162.81,855.23
2024-04-14,ESP,270,528,32,165.83,675.3
2024-04-15,ESP,258,386,27,163.41,707.89
2024-04-16,ESP,230,348,28,162.35,591.0
2024-04-17,ESP,184,338,21,165.27,514.62
2024-04-18,ESP,195,304,22,162.2,538.0
2024-04-19,ESP,179,250,22,156.73,519.69
2024-04-20,ESP,209,384,23,165.05,612.6
2024-04-21,ESP,292,547,35,159.43,768.65
2024-04-22,ESP,185,291,19,161.02,484.93
2024-04-23,ESP,241,478,26,164.45,609.48
2024-04-24,ESP,196,311,24,153.15,525.06
2024-04-25,ESP,218,416,26,160.46,653.1
2024-04-26,ESP,212,380,24,154.45,561.98
2024-04-27,ESP,194,376,22,151.07,544.06
2024-04-28,ESP,207,332,25,162.24,531.5
2024-04-29,ESP,239,413,25,152.04,678.96
2024-04-30,ESP,189,355,20,157.19,489.28
2024-05-01,ESP,256,357,27,162.28,707.57
2024-05-02,ESP,274,459,29,158.84,753.53
2024-05-03,ESP,231,429,25,153.37,654.26
2024-05-04,ESP,270,500,29,166.61,683.45
2024-05-05,ESP,238,467,27,162.58,711.3
2024-05-06,ESP,206,408,22,153.92,554.26
2024-05-07,ESP,248,448,25,151.67,691.34
2024-05-08,ESP,203,318,24,163.16,531.03
2024-05-09,ESP,220,443,27,155.5,614.71
2024-05-10,ESP,204,332,22,166.82,521.09
2024-05-11,ESP,215,379,26,160.08,612.83
2024-05-12,ESP,211,362,24,163.45,591.97
2024-05-13,ESP,238,363,28,157.59,675.21
2024-05-14,ESP,177,329,21,154.18,474.67
2024-05-15,ESP,212,336,22,157.54,589.91
2024-05-16,ESP,239,375,26,162.86,703.96
2024-05-17,ESP,249,459,26,161.88,653.57
2024-05-18,ESP,300,415,30,162.77,820.08
2024-05-19,ESP,235,393,27,157.79,656.48
2024-05-20,ESP,260,375,29,153.2,703.02
2024-05-21,ESP,295,568,32,151.49,792.76
2024-05-22,ESP,214,370,22,164.17,630.43
2024-05-23,ESP,234,465,27,158.66,672.22
2024-05-24,ESP,259,477,32,160.7,655.9
2024-05-25,ESP,275,476,32,165.69,722.07
2024-05-26,ESP,252,496,29,157.86,633.65
2024-05-27,ESP,242,359,26,164.55,624.36
2024-05-28,ESP,196,317,22,158.78,501.25
2024-05-29,ESP,216,337,24,166.19,576.87
2024-05-30,ESP,204,280,24,155.55,539.38
2024-05-31,ESP,292,405,31,159.33,800.48
2024-06-01,ESP,301,411,33,152.45,841.13
2024-06-02,ESP,353,474,40,158.51,893.23
2024-06-03,ESP,277,477,32,153.04,787.78
2024-06-04,ESP,255,407,30,154.75,718.58
2024-06-05,ESP,247,416,29,156.11,683.14
2024-06-06,ESP,227,316,27,164.84,649.81
2024-06-07,ESP,357,687,42,156.67,964.93
2024-06-08,ESP,273,477,33,154.12,806.35
2024-06-09,ESP,347,577,34,162.4,971.34
2024-06-10,ESP,265,523,28,158.84,683.45
2024-06-11,ESP,261,492,27,155.12,707.53
2024-06-12,ESP,323,580,32,166.25,819.96
2024-06-13,ESP,264,496,32,159.81,713.18
2024-06-14,ESP,337,583,41,161.01,955.47
2024-06-15,ESP,330,523,37,162.68,979.15
2024-06-16,ESP,280,519,31,153.14,800.24
2024-06-17,ESP,308,564,34,161.33,855.42
2024-06-18,ESP,327,539,33,153.13,878.96
2024-06-19,ESP,247,487,25,154.88,708.14
2024-06-20,ESP,237,335,25,154.6,616.68
2024-06-21,ESP,335,599,35,155.15,936.28
2024-06-22,ESP,281,473,30,152.44,756.81
2024-06-23,ESP,336,660,41,161.0,988.95
2024-06-24,ESP,301,460,33,151.06,820.44
2024-06-25,ESP,253,394,29,166.94,695.55
2024-06-26,ESP,250,336,27,166.8,647.85
2024-06-27,ESP,257,452,30,163.52,683.68
2024-06-28,ESP,293,403,34,161.06,775.9
2024-06-29,ESP,295,483,34,159.12,774.59
2024-06-30,ESP,285,541,34,158.42,742.85
2024-07-01,ESP,330,528,33,162.47,901.01
2024-07-02,ESP,410,686,41,166.31,1027.5
2024-07-03,ESP,398,590,46,163.95,1148.21
2024-07-04,ESP,388,765,41,153.09,1115.82
2024-07-05,ESP,403,541,41,154.98,1125.53
2024-07-06,ESP,399,684,43,156.14,1018.74
2024-07-07,ESP,345,594,38,160.44,885.0
2024-07-08,ESP,307,579,36,158.49,825.51
2024-07-09,ESP,392,669,39,159.65,1120.17
2024-07-10,ESP,387,639,47,164.82,993.01
2024-07-11,ESP,341,666,42,156.25,957.23
2024-07-12,ESP,309,478,36,154.36,822.79
2024-07-13,ESP,368,568,45,153.7,962.72
2024-07-14,ESP,485,772,50,163.83,1436.3
2024-07-15,ESP,293,559,31,154.25,757.52
2024-07-16,ESP,287,416,28,155.71,818.95
2024-07-17,ESP,382,746,39,163.56,1141.42
2024-07-18,ESP,429,715,51,151.97,1253.89
2024-07-19,ESP,310,481,35,161.73,897.56
2024-07-20,ESP,339,482,37,163.02,886.39
2024-07-21,ESP,403,793,43,152.87,1095.98
2024-07-22,ESP,433,756,51,154.29,1163.61
2024-07-23,ESP,359,664,40,153.64,1011.19
2024-07-24,ESP,415,779,43,164.22,1106.89
2024-07-25,ESP,314,526,35,151.6,926.88
2024-07-26,ESP,286,486,33,152.35,777.89
2024-07-27,ESP,333,491,37,156.46,855.85
2024-07-28,ESP,369,561,45,163.38,982.57
2024-07-29,ESP,397,751,48,162.86,1010.79
2024-07-30,ESP,368,534,38,151.05,981.4
2024-07-31,ESP,313,619,38,152.94,902.09
2024-08-01,ESP,350,486,41,162.41,881.54
2024-08-02,ESP,361,636,36,160.41,964.31
2024-08-03,ESP,569,1088,57,166.11,1589.4
2024-08-04,ESP,504,706,59,154.54,1286.01
2024-08-05,ESP,518,879,62,165.43,1550.06
2024-08-06,ESP,370,514,40,156.56,1059.64
2024-08-07,ESP,356,617,37,157.18,944.76
2024-08-08,ESP,378,747,46,164.34,1116.43
2024-08-09,ESP,422,631,47,155.34,1212.59
2024-08-10,ESP,424,601,45,155.91,1246.8
2024-08-11,ESP,522,853,63,158.05,1411.75
2024-08-12,ESP,430,684,50,154.31,1264.66
2024-08-13,ESP,410,717,48,161.13,1092.61
2024-08-14,ESP,377,583,41,155.89,1104.76
2024-08-15,ESP,523,754,60,153.46,1466.98
2024-08-16,ESP,434,760,47,158.63,1259.73
2024-08-17,ESP,504,946,53,157.1,1264.71
2024-08-18,ESP,418,662,50,166.44,1180.14
2024-08-19,ESP,386,529,45,156.71,971.27
2024-08-20,ESP,421,577,43,159.83,1111.11
2024-08-21,ESP,389,772,47,164.92,1076.52
2024-08-22,ESP,374,738,43,151.9,987.82
2024-08-23,ESP,422,764,47,161.36,1260.32
2024-08-24,ESP,551,1002,63,165.87,1513.26
2024-08-25,ESP,514,737,55,165.42,1354.4
2024-08-26,ESP,460,629,48,164.89,1215.83
2024-08-27,ESP,367,608,40,154.44,1021.56
2024-08-28,ESP,543,851,57,162.14,1462.62
2024-08-29,ESP,409,662,46,163.06,1053.79
2024-08-30,ESP,433,834,49,163.54,1165.6
2024-08-31,ESP,540,976,56,161.7,1575.12
2024-09-01,ESP,582,1096,72,151.22,1648.2
2024-09-02,ESP,475,802,57,165.57,1349.83
2024-09-03,ESP,431,618,50,160.7,1111.3
2024-09-04,ESP,405,761,43,151.37,1080.88
2024-09-05,ESP,435,711,48,159.78,1217.08
2024-09-06,ESP,393,716,43,154.23,1158.66
2024-09-07,ESP,499,902,61,154.95,1483.87
2024-09-08,ESP,604,1104,65,155.47,1612.56
2024-09-09,ESP,406,598,47,154.6,1015.85
2024-09-10,ESP,578,849,67,155.99,1571.15
2024-09-11,ESP,561,1037,57,156.88,1553.42
2024-09-12,ESP,510,692,61,152.1,1336.33
2024-09-13,ESP,353,579,36,164.99,932.6
2024-09-14,ESP,593,1022,64,155.27,1768.1
2024-09-15,ESP,475,777,48,159.9,1359.38
2024-09-16,ESP,542,834,58,155.04,1420.93
2024-09-17,ESP,548,967,61,155.42,1409.33
2024-09-18,ESP,438,819,53,159.12,1168.44
2024-09-19,ESP,396,754,44,163.37,1063.31
2024-09-20,ESP,536,956,66,164.48,1432.94
2024-09-21,ESP,625,1153,72,153.79,1817.47
2024-09-22,ESP,653,1297,79,153.63,1898.16
2024-09-23,ESP,543,1084,66,152.55,1362.08
2024-09-24,ESP,467,673,50,162.96,1342.72
2024-09-25,ESP,494,822,61,160.95,1392.62
2024-09-26,ESP,440,690,47,159.12,1160.5
2024-09-27,ESP,505,898,54,160.33,1332.94
2024-09-28,ESP,512,961,61,161.52,1292.77
2024-09-29,ESP,493,784,57,163.83,1357.19
2024-09-30,ESP,479,761,57,154.31,1400.32
2024-10-01,ESP,520,912,60,163.76,1445.1
2024-10-02,ESP,551,817,64,164.56,1438.25
2024-10-03,ESP,623,1146,71,151.18,1823.76
2024-10-04,ESP,523,1032,52,159.28,1531.36
2024-10-05,ESP,474,895,49,164.99,1295.55
2024-10-06,ESP,502,989,57,157.98,1378.33
2024-10-07,ESP,510,711,51,158.67,1424.61
2024-10-08,ESP,473,895,49,153.09,1253.28
2024-10-09,ESP,572,982,61,152.62,1439.14
2024-10-10,ESP,517,942,58,155.49,1386.67
2024-10-11,ESP,482,815,59,155.33,1423.73
2024-10-12,ESP,558,871,68,154.36,1565.65
2024-10-13,ESP,614,887,71,157.76,1738.0
2024-10-14,ESP,432,704,53,154.45,1294.54
2024-10-15,ESP,367,507,42,160.82,1013.8
2024-10-16,ESP,444,680,52,157.71,1237.2
2024-10-17,ESP,486,890,60,161.25,1251.17
2024-10-18,ESP,578,912,61,166.29,1450.13
2024-10-19,ESP,463,799,46,161.31,1171.96
2024-10-20,ESP,471,840,51,161.24,1313.67
2024-10-21,ESP,538,818,59,155.28,1502.73
2024-10-22,ESP,534,1023,60,164.38,1498.23
2024-10-23,ESP,575,786,68,158.5,1640.24
2024-10-24,ESP,627,1013,76,155.52,1656.27
2024-10-25,ESP,605,1064,64,159.66,1656.24
2024-10-26,ESP,458,812,46,157.11,1361.77
2024-10-27,ESP,675,980,74,158.59,1808.85
2024-10-28,ESP,586,1020,70,151.81,1552.65
2024-10-29,ESP,424,850,48,159.34,1210.5
2024-10-30,ESP,500,794,61,160.13,1411.43
2024-10-31,ESP,473,737,58,163.92,1203.95
2024-11-01,ESP,389,540,41,152.22,1122.66
2024-11-02,ESP,519,975,58,164.04,1405.06
2024-11-03,ESP,505,986,56,159.85,1417.06
2024-11-04,ESP,420,623,49,165.2,1160.31
2024-11-05,ESP,574,942,58,154.7,1685.11
2024-11-06,ESP,421,662,46,166.44,1099.38
2024-11-07,ESP,372,665,39,164.09,979.71
2024-11-08,ESP,478,712,56,160.87,1233.21
2024-11-09,ESP,590,855,61,152.75,1627.67
2024-11-10,ESP,585,1024,64,153.63,1661.72
2024-11-11,ESP,536,865,55,151.9,1533.54
2024-11-12,ESP,398,690,41,155.56,1152.61
2024-11-13,ESP,566,984,63,154.09,1580.97
2024-11-14,ESP,382,641,41,153.79,1051.11
2024-11-15,ESP,502,848,58,154.71,1438.44
2024-11-16,ESP,544,1015,60,159.41,1366.32
2024-11-17,ESP,527,835,57,159.82,1331.74
2024-11-18,ESP,547,968,66,166.36,1581.24
2024-11-19,ESP,422,730,44,155.36,1145.28
2024-11-20,ESP,489,954,52,151.95,1464.27
2024-11-21,ESP,420,777,45,154.14,1193.73
2024-11-22,ESP,414,732,45,159.51,1219.9
2024-11-23,ESP,553,820,64,159.03,1609.34
2024-11-24,ESP,513,928,54,164.28,1458.92
2024-11-25,ESP,408,775,45,158.35,1104.18
2024-11-26,ESP,436,877,53,153.72,1307.91
2024-11-27,ESP,471,849,52,153.76,1205.81
2024-11-28,ESP,492,858,52,154.79,1473.47
2024-11-29,ESP,519,947,62,162.54,1388.36
2024-11-30,ESP,598,1045,67,166.42,1740.6
2024-12-01,ESP,392,722,45,157.56,1175.43
2024-12-02,ESP,367,546,40,160.49,999.44
2024-12-03,ESP,422,648,47,155.98,1258.94
2024-12-04,ESP,410,551,42,156.21,1167.66
2024-12-05,ESP,350,499,36,160.66,954.93
2024-12-06,ESP,318,432,32,152.58,808.72
2024-12-07,ESP,567,780,68,155.28,1475.41
2024-12-08,ESP,422,689,52,164.71,1163.65
2024-12-09,ESP,355,669,40,160.52,986.46
2024-12-10,ESP,419,646,45,153.92,1047.79
2024-12-11,ESP,448,800,50,163.33,1172.16
2024-12-12,ESP,424,583,44,160.0,1260.37
2024-12-13,ESP,493,675,57,163.82,1269.85
2024-12-14,ESP,398,687,49,151.73,1178.04
2024-12-15,ESP,378,735,44,160.72,976.65
2024-12-16,ESP,359,511,40,164.89,901.48
2024-12-17,ESP,333,619,38,154.7,928.52
2024-12-18,ESP,426,601,50,155.24,1068.35
2024-12-19,ESP,465,848,56,159.76,1208.39
2024-12-20,ESP,417,736,42,152.68,1081.8
2024-12-21,ESP,541,956,58,158.05,1544.44
2024-12-22,ESP,508,991,50,155.29,1358.36
2024-12-23,ESP,397,666,45,153.71,1072.6
2024-12-24,ESP,372,609,39,160.35,1057.99
2024-12-25,ESP,517,900,62,158.61,1296.35
2024-12-26,ESP,477,893,54,166.55,1279.82
2024-12-27,ESP,418,672,43,162.95,1217.07
2024-12-28,ESP,543,1036,57,165.74,1546.67
2024-12-29,ESP,477,662,51,151.2,1210.39
2024-12-30,ESP,348,635,35,165.29,1014.13
2024-12-31,ESP,410,562,45,155.21,1149.69
2022-01-01,ITA,491,896,58,96.35,1442.71
2022-01-02,ITA,422,727,49,89.25,1059.27
2022-01-03,ITA,412,643,47,93.35,1192.31
2022-01-04,ITA,447,791,54,95.78,1126.23
2022-01-05,ITA,480,683,50,92.57,1385.55
2022-01-06,ITA,448,742,51,87.79,1169.94
2022-01-07,ITA,400,663,47,95.36,1093.26
2022-01-08,ITA,505,892,56,92.26,1415.81
2022-01-09,ITA,488,649,52,95.87,1421.72
2022-01-10,ITA,384,700,44,92.02,964.06
2022-01-11,ITA,347,570,35,95.02,967.93
2022-01-12,ITA,415,710,47,89.69,1050.56
2022-01-13,ITA,373,526,41,89.7,1045.96
2022-01-14,ITA,438,641,52,88.67,1178.78
2022-01-15,ITA,414,611,48,90.4,1085.95
2022-01-16,ITA,346,587,35,93.53,967.88
2022-01-17,ITA,416,811,45,88.57,1162.24
2022-01-18,ITA,463,889,53,96.53,1277.27
2022-01-19,ITA,364,548,44,88.43,1038.16
2022-01-20,ITA,436,814,45,91.44,1198.28
2022-01-21,ITA,427,812,46,92.71,1185.26
2022-01-22,ITA,491,907,51,95.38,1302.2
2022-01-23,ITA,507,933,53,93.85,1482.71
2022-01-24,ITA,425,796,44,89.39,1119.3
2022-01-25,ITA,333,549,40,94.35,954.57
2022-01-26,ITA,438,611,44,92.7,1194.04
2022-01-27,ITA,405,716,48,95.81,1157.71
2022-01-28,ITA,315,601,33,90.29,883.11
2022-01-29,ITA,551,982,62,89.65,1635.9
2022-01-30,ITA,429,625,51,90.61,1265.68
2022-01-31,ITA,323,482,33,87.97,922.77
2022-02-01,ITA,343,549,35,90.95,868.83
2022-02-02,ITA,257,368,27,87.43,739.87
2022-02-03,ITA,358,592,44,92.53,1036.1
2022-02-04,ITA,322,564,37,93.56,931.45
2022-02-05,ITA,442,851,54,94.3,1268.25
2022-02-06,ITA,366,489,37,90.31,1064.03
2022-02-07,ITA,254,457,25,94.85,670.51
2022-02-08,ITA,269,441,27,87.42,754.97
2022-02-09,ITA,283,456,32,94.58,717.02
2022-02-10,ITA,319,445,34,96.09,929.63
2022-02-11,ITA,327,634,37,93.65,887.2
2022-02-12,ITA,307,583,38,93.4,868.69
2022-02-13,ITA,348,541,43,90.96,883.66
2022-02-14,ITA,338,569,39,89.85,971.04
2022-02-15,ITA,320,574,33,87.98,932.09
2022-02-16,ITA,313,481,37,88.67,894.19
2022-02-17,ITA,311,555,35,90.59,788.89
2022-02-18,ITA,392,683,44,88.91,1102.53
2022-02-19,ITA,416,632,48,94.61,1105.17
2022-02-20,ITA,343,654,40,90.55,881.7
2022-02-21,ITA,286,446,29,95.86,733.61
2022-02-22,ITA,331,545,37,94.78,992.87
2022-02-23,ITA,299,489,32,91.76,797.3
2022-02-24,ITA,595,983,68,91.88,1705.39
2022-02-25,ITA,488,971,56,92.24,1422.78
2022-02-26,ITA,564,890,66,91.58,1434.19
2022-02-27,ITA,702,1044,84,88.75,1840.62
2022-02-28,ITA,577,1038,66,93.22,1621.05
2022-03-01,ITA,385,560,45,89.99,977.11
2022-03-02,ITA,381,561,46,92.34,1042.41
2022-03-03,ITA,538,863,64,90.37,1496.08
2022-03-04,ITA,368,489,38,96.24,1032.26
2022-03-05,ITA,495,840,58,93.11,1253.08
2022-03-06,ITA,357,557,36,89.75,1035.62
2022-03-07,ITA,405,691,49,92.04,1017.48
2022-03-08,ITA,339,576,39,89.48,883.77
2022-03-09,ITA,339,553,37,87.88,1000.95
2022-03-10,ITA,312,486,38,91.97,835.99
2022-03-11,ITA,372,563,44,92.08,1069.77
2022-03-12,ITA,410,666,46,88.13,1046.27
2022-03-13,ITA,493,665,59,90.43,1243.74
2022-03-14,ITA,508,706,52,87.97,1502.26
2022-03-15,ITA,382,733,47,91.87,995.26
2022-03-16,ITA,368,595,41,95.27,962.87
2022-03-17,ITA,418,725,48,94.58,1189.92
2022-03-18,ITA,364,562,41,93.85,1051.73
2022-03-19,ITA,451,824,48,89.78,1302.68
2022-03-20,ITA,539,1014,57,90.41,1489.74
2022-03-21,ITA,392,698,42,90.51,1127.46
2022-03-22,ITA,372,581,44,94.74,1017.49
2022-03-23,ITA,458,734,56,89.74,1368.42
2022-03-24,ITA,356,568,44,87.77,974.26
2022-03-25,ITA,353,613,43,89.64,970.34
2022-03-26,ITA,467,644,51,96.44,1236.43
2022-03-27,ITA,492,743,53,89.1,1411.61
2022-03-28,ITA,411,773,46,95.57,1069.55
2022-03-29,ITA,363,624,38,88.45,1028.02
2022-03-30,ITA,338,582,37,88.77,905.75
2022-03-31,ITA,455,796,47,96.11,1143.39
2022-04-01,ITA,337,649,36,91.34,972.32
2022-04-02,ITA,340,512,34,95.28,1011.01
2022-04-03,ITA,381,545,41,91.01,1043.15
2022-04-04,ITA,302,602,36,94.85,849.62
2022-04-05,ITA,270,422,29,90.62,783.0
2022-04-06,ITA,362,655,43,93.07,974.02
2022-04-07,ITA,353,540,38,87.41,945.31
2022-04-08,ITA,275,473,34,89.97,758.75
2022-04-09,ITA,372,545,44,94.12,1111.76
2022-04-10,ITA,432,651,44,94.66,1138.31
2022-04-11,ITA,392,772,44,91.45,995.32
2022-04-12,ITA,291,508,31,91.99,748.49
2022-04-13,ITA,333,637,39,92.13,972.47
2022-04-14,ITA,374,728,41,92.01,978.72
2022-04-15,ITA,282,536,29,93.68,804.4
2022-04-16,ITA,400,658,45,94.87,1017.08
2022-04-17,ITA,358,589,37,87.47,1061.38
2022-04-18,ITA,403,575,46,94.25,1064.08
2022-04-19,ITA,363,532,43,87.81,1006.38
2022-04-20,ITA,374,683,39,91.83,1013.58
2022-04-21,ITA,326,610,40,95.79,909.33
2022-04-22,ITA,257,450,30,88.38,647.99
2022-04-23,ITA,296,427,30,92.32,840.19
2022-04-24,ITA,346,510,36,89.05,893.71
2022-04-25,ITA,412,755,48,88.06,1159.4
2022-04-26,ITA,272,386,30,90.26,750.49
2022-04-27,ITA,344,549,38,89.34,997.96
2022-04-28,ITA,316,580,33,92.94,819.67
2022-04-29,ITA,358,604,44,90.92,923.43
2022-04-30,ITA,344,601,37,91.54,945.75
2022-05-01,ITA,319,576,33,93.94,930.26
2022-05-02,ITA,395,738,44,95.67,1050.52
2022-05-03,ITA,407,584,44,91.24,1050.83
2022-05-04,ITA,406,801,46,94.32,1103.96
2022-05-05,ITA,440,613,54,87.42,1102.04
2022-05-06,ITA,434,743,53,88.57,1091.94
2022-05-07,ITA,386,649,42,94.49,1064.67
2022-05-08,ITA,429,781,52,91.08,1157.88
2022-05-09,ITA,416,589,50,90.02,1061.12
2022-05-10,ITA,337,543,39,95.29,1009.24
2022-05-11,ITA,372,718,42,88.23,951.4
2022-05-12,ITA,396,597,47,88.17,1072.27
2022-05-13,ITA,358,675,41,90.97,973.65
2022-05-14,ITA,367,616,44,93.71,991.61
2022-05-15,ITA,389,614,40,95.57,1080.26
2022-05-16,ITA,341,599,34,92.44,864.52
2022-05-17,ITA,437,749,51,96.36,1097.35
2022-05-18,ITA,292,464,34,89.73,756.25
