date,origin_country,destination_id,visa_applications,visa_issued,visa_rejected,visa_type,processing_days
2024-04-16,CHN,TUR,52,45,7,Tourist,4.9
2024-04-16,GBR,THA,636,588,48,Family,20.8
2024-04-16,AUS,EGY,672,575,97,Tourist,3.8
2024-04-16,AUS,LBN,213,171,42,Business,20.0
2024-04-16,CAN,EGY,192,144,48,Family,20.2
2024-04-16,AUS,LBN,650,609,41,Family,24.6
2024-04-16,NLD,USA,297,244,53,Business,7.6
2024-04-16,IND,UKR,192,149,43,Tourist,20.5
2024-04-17,CAN,FRA,525,432,93,Family,13.9
2024-04-17,IND,ARE,593,493,100,Family,4.3
2024-04-17,AUS,DEU,144,108,36,Tourist,21.4
2024-04-17,AUS,USA,695,681,14,Family,20.5
2024-04-17,CAN,POL,759,641,118,Tourist,14.5
2024-04-17,IND,RUS,698,563,135,Transit,18.6
2024-04-17,GBR,TUR,670,647,23,Tourist,22.6
2024-04-18,USA,POL,738,673,65,Tourist,18.4
2024-04-18,JPN,THA,639,566,73,Tourist,14.1
2024-04-18,IND,RUS,781,662,119,Transit,13.7
2024-04-18,DEU,THA,711,622,89,Family,11.1
2024-04-18,NLD,ARE,263,251,12,Transit,27.8
2024-04-18,FRA,ROU,658,534,124,Family,27.7
2024-04-18,CHN,ROU,515,433,82,Transit,20.9
2024-04-18,NLD,USA,324,317,7,Business,10.6
2024-04-19,CAN,PRT,681,593,88,Transit,11.2
2024-04-19,GBR,TUR,641,543,98,Family,21.7
2024-04-19,CHN,ITA,95,87,8,Tourist,20.2
2024-04-19,USA,ROU,533,469,64,Business,23.9
2024-04-19,GBR,GBR,553,414,139,Business,17.1
2024-04-19,DEU,GRC,293,275,18,Business,11.2
2024-04-19,USA,SAU,386,322,64,Tourist,26.8
2024-04-19,GBR,CYP,719,607,112,Family,24.4
2024-04-19,NLD,GRC,555,437,118,Transit,9.6
2024-04-19,NLD,DEU,570,454,116,Transit,22.9
2024-04-19,AUS,FRA,321,274,47,Transit,26.9
2024-04-19,IND,ITA,697,552,145,Family,12.1
2024-04-20,CAN,ISR,193,150,43,Transit,14.7
2024-04-20,CHN,THA,153,118,35,Transit,25.2
2024-04-20,CAN,POL,312,252,60,Business,26.9
2024-04-20,GBR,ITA,506,386,120,Tourist,24.8
2024-04-20,CHN,ITA,517,459,58,Tourist,7.1
2024-04-20,FRA,ARE,432,394,38,Transit,22.7
2024-04-20,FRA,SAU,707,648,59,Tourist,8.1
2024-04-20,USA,POL,98,86,12,Tourist,18.1
2024-04-21,CHN,FRA,515,504,11,Tourist,27.6
2024-04-21,GBR,THA,641,619,22,Tourist,21.7
2024-04-21,CHN,JOR,441,426,15,Family,3.1
2024-04-21,AUS,LBN,183,159,24,Transit,22.7
2024-04-21,JPN,MDA,195,167,28,Business,15.1
2024-04-21,DEU,GRC,181,135,46,Family,15.2
2024-04-21,USA,ROU,507,477,30,Family,24.2
2024-04-21,DEU,POL,519,500,19,Tourist,20.7
2024-04-21,AUS,GRC,116,87,29,Transit,3.5
2024-04-21,NLD,MDA,629,580,49,Family,23.2
2024-04-21,CAN,EGY,668,612,56,Tourist,7.5
2024-04-22,GBR,USA,292,245,47,Family,21.2
2024-04-22,IND,PRT,597,540,57,Tourist,12.5
2024-04-22,AUS,ARE,629,545,84,Transit,19.7
2024-04-22,NLD,NLD,733,669,64,Business,19.3
2024-04-22,IND,ISR,69,64,5,Transit,24.8
2024-04-23,DEU,UKR,298,279,19,Tourist,13.6
2024-04-23,JPN,POL,406,304,102,Family,5.7
2024-04-23,AUS,MDA,644,601,43,Tourist,8.6
2024-04-23,FRA,ISR,603,569,34,Business,4.9
2024-04-23,FRA,TUR,717,681,36,Tourist,9.0
2024-04-23,JPN,THA,673,504,169,Business,11.2
2024-04-23,DEU,POL,469,403,66,Business,23.2
2024-04-23,CAN,GBR,117,112,5,Family,3.1
2024-04-23,IND,SAU,661,618,43,Business,24.0
2024-04-23,GBR,EGY,230,216,14,Business,18.6
2024-04-23,CAN,TUR,81,72,9,Transit,13.1
2024-04-24,NLD,PRT,307,242,65,Family,22.9
2024-04-24,USA,GRC,605,540,65,Tourist,17.5
2024-04-24,CHN,ARE,753,734,19,Transit,4.0
2024-04-24,DEU,GRC,482,361,121,Transit,24.3
2024-04-24,FRA,GRC,268,201,67,Business,16.4
2024-04-24,NLD,FRA,149,133,16,Family,18.9
2024-04-25,CAN,EGY,676,662,14,Family,8.2
2024-04-25,GBR,SAU,776,698,78,Business,17.2
2024-04-25,CAN,DEU,470,429,41,Transit,7.7
2024-04-26,DEU,LBN,370,338,32,Tourist,6.6
2024-04-26,NLD,GRC,306,229,77,Family,24.8
2024-04-26,CHN,NLD,711,562,149,Business,27.3
2024-04-26,NLD,TUR,392,294,98,Business,26.7
2024-04-27,CHN,ROU,366,336,30,Transit,23.4
2024-04-27,FRA,ISR,604,530,74,Business,17.0
2024-04-27,NLD,ARE,33,29,4,Tourist,4.1
2024-04-27,JPN,LBN,792,730,62,Tourist,17.0
2024-04-27,USA,POL,306,286,20,Business,22.7
2024-04-27,IND,THA,739,632,107,Business,19.8
2024-04-27,CHN,LBN,726,582,144,Family,27.5
2024-04-27,NLD,SAU,782,586,196,Tourist,3.8
2024-04-27,USA,ARE,322,303,19,Transit,21.5
2024-04-27,FRA,GBR,692,661,31,Transit,22.7
2024-04-28,AUS,UKR,349,264,85,Business,4.5
2024-04-28,DEU,MDA,421,391,30,Business,27.3
2024-04-28,JPN,EGY,229,213,16,Family,12.0
2024-04-28,DEU,GBR,85,71,14,Family,21.2
2024-04-28,NLD,CYP,555,458,97,Family,15.9
2024-04-28,NLD,MDA,349,294,55,Tourist,10.1
2024-04-28,NLD,ESP,420,362,58,Business,23.8
2024-04-28,USA,ROU,236,177,59,Business,3.5
2024-04-28,DEU,JOR,685,534,151,Transit,10.0
2024-04-28,NLD,JOR,192,180,12,Transit,18.8
2024-04-28,USA,ITA,96,82,14,Business,26.1
2024-04-28,AUS,GBR,98,87,11,Transit,5.5
2024-04-29,DEU,MDA,643,582,61,Business,9.2
2024-04-29,USA,EGY,523,479,44,Family,13.5
2024-04-29,FRA,RUS,122,92,30,Family,8.2
2024-04-29,IND,ESP,599,540,59,Tourist,22.1
2024-04-29,NLD,SAU,384,366,18,Family,5.0
2024-04-29,IND,ARE,360,347,13,Tourist,19.9
2024-04-29,USA,GBR,162,150,12,Business,5.0
2024-04-29,CAN,PRT,772,674,98,Family,11.5
2024-04-30,NLD,GRC,139,104,35,Family,6.5
2024-04-30,IND,SAU,730,605,125,Transit,27.4
2024-04-30,JPN,RUS,423,389,34,Family,28.0
2024-04-30,JPN,USA,764,573,191,Business,8.3
2024-04-30,IND,JOR,81,77,4,Business,7.3
2024-05-01,GBR,USA,103,86,17,Family,15.5
2024-05-01,GBR,TUR,420,392,28,Business,6.6
2024-05-01,CAN,DEU,301,263,38,Family,21.2
2024-05-02,NLD,POL,130,101,29,Family,10.2
2024-05-02,IND,UKR,521,494,27,Family,11.5
2024-05-02,NLD,LBN,180,141,39,Tourist,21.0
2024-05-02,FRA,DEU,277,265,12,Business,15.2
2024-05-02,JPN,UKR,30,25,5,Family,8.0
2024-05-02,GBR,MDA,498,394,104,Transit,10.0
2024-05-02,DEU,ISR,578,541,37,Transit,16.0
2024-05-02,NLD,GBR,252,235,17,Family,13.2
2024-05-02,CHN,SAU,66,58,8,Tourist,19.3
2024-05-02,CAN,TUR,716,649,67,Tourist,6.3
2024-05-03,CAN,FRA,274,205,69,Tourist,17.0
2024-05-03,GBR,JOR,423,317,106,Family,4.9
2024-05-03,USA,RUS,260,250,10,Transit,5.5
2024-05-03,AUS,DEU,452,419,33,Business,9.2
2024-05-03,JPN,CYP,195,165,30,Family,14.6
2024-05-03,NLD,GRC,294,220,74,Business,10.5
2024-05-03,GBR,THA,277,238,39,Family,18.3
2024-05-03,JPN,RUS,392,368,24,Tourist,22.0
2024-05-04,DEU,MDA,505,426,79,Transit,4.2
2024-05-04,FRA,EGY,383,362,21,Tourist,3.9
2024-05-04,USA,PRT,605,573,32,Transit,11.6
2024-05-04,CAN,ARE,115,111,4,Transit,13.5
2024-05-04,NLD,USA,432,401,31,Tourist,14.8
2024-05-04,AUS,GBR,184,160,24,Tourist,20.1
2024-05-04,JPN,CYP,29,24,5,Transit,20.7
2024-05-04,IND,EGY,50,42,8,Family,3.3
2024-05-04,AUS,EGY,766,696,70,Transit,17.5
2024-05-04,IND,USA,394,356,38,Family,23.1
2024-05-04,FRA,THA,134,124,10,Tourist,26.9
2024-05-04,NLD,ROU,515,498,17,Business,26.2
2024-05-04,NLD,CYP,556,485,71,Transit,4.9
2024-05-05,FRA,GBR,744,681,63,Tourist,14.0
2024-05-05,AUS,THA,796,705,91,Business,4.8
2024-05-05,DEU,RUS,272,234,38,Family,3.7
2024-05-05,CHN,SAU,260,216,44,Tourist,10.3
2024-05-05,FRA,MDA,710,541,169,Tourist,7.4
2024-05-05,CAN,RUS,616,475,141,Transit,8.1
2024-05-05,USA,PRT,794,754,40,Transit,19.2
2024-05-05,FRA,USA,278,241,37,Family,5.4
2024-05-05,NLD,RUS,397,364,33,Business,22.7
2024-05-05,DEU,GBR,198,167,31,Tourist,5.0
2024-05-05,CHN,THA,619,541,78,Business,14.4
2024-05-06,CAN,ISR,545,518,27,Business,4.5
2024-05-06,USA,ITA,661,578,83,Transit,12.2
2024-05-06,CHN,JOR,475,437,38,Family,15.4
2024-05-07,DEU,ARE,697,569,128,Transit,13.0
2024-05-07,NLD,GBR,294,253,41,Tourist,3.6
2024-05-07,NLD,GBR,568,548,20,Tourist,27.1
2024-05-08,DEU,ITA,387,379,8,Transit,18.2
2024-05-08,IND,PRT,574,545,29,Business,15.5
2024-05-08,USA,LBN,662,578,84,Transit,18.6
2024-05-08,DEU,GBR,796,757,39,Family,13.0
2024-05-08,CHN,TUR,502,425,77,Transit,7.9
2024-05-09,FRA,ISR,124,121,3,Business,18.3
2024-05-09,USA,ITA,391,341,50,Tourist,3.1
2024-05-09,CAN,GBR,272,204,68,Tourist,10.7
2024-05-09,JPN,EGY,460,417,43,Business,14.6
2024-05-09,JPN,JOR,785,648,137,Family,7.7
2024-05-09,IND,JOR,93,83,10,Tourist,11.3
2024-05-09,AUS,ITA,136,110,26,Family,23.3
2024-05-09,GBR,ARE,435,326,109,Business,3.2
2024-05-09,GBR,DEU,359,269,90,Family,18.4
2024-05-09,FRA,MDA,709,567,142,Business,14.8
2024-05-09,AUS,ARE,781,585,196,Tourist,7.0
2024-05-10,JPN,ESP,155,136,19,Business,19.8
2024-05-10,AUS,TUR,449,402,47,Tourist,21.0
2024-05-10,DEU,GRC,434,389,45,Transit,8.7
2024-05-10,AUS,GRC,489,450,39,Business,23.1
2024-05-10,CHN,UKR,82,62,20,Transit,19.1
2024-05-10,USA,NLD,730,692,38,Family,16.2
2024-05-11,AUS,EGY,39,36,3,Family,3.8
2024-05-11,DEU,LBN,530,432,98,Tourist,9.6
2024-05-11,FRA,GRC,365,344,21,Transit,20.2
2024-05-11,NLD,JOR,276,270,6,Family,9.6
2024-05-11,IND,GRC,664,636,28,Business,8.4
2024-05-11,FRA,ESP,522,391,131,Family,23.4
2024-05-11,GBR,RUS,267,227,40,Transit,6.4
2024-05-11,FRA,USA,42,37,5,Transit,23.0
2024-05-11,AUS,ESP,347,326,21,Business,16.6
2024-05-12,NLD,ISR,389,320,69,Family,18.5
2024-05-12,FRA,FRA,210,157,53,Family,23.2
2024-05-12,CHN,FRA,320,313,7,Tourist,6.9
2024-05-12,JPN,RUS,409,332,77,Family,7.4
2024-05-12,CAN,USA,259,211,48,Tourist,7.4
2024-05-12,DEU,LBN,649,525,124,Tourist,12.9
2024-05-12,GBR,NLD,439,382,57,Family,4.7
2024-05-12,GBR,GRC,260,214,46,Business,19.3
2024-05-12,GBR,JOR,434,325,109,Tourist,12.4
2024-05-12,JPN,TUR,65,54,11,Family,23.3
2024-05-12,DEU,GRC,586,561,25,Business,7.1
2024-05-13,GBR,CYP,500,446,54,Family,26.6
2024-05-13,FRA,PRT,512,474,38,Family,26.7
2024-05-13,JPN,CYP,248,189,59,Tourist,28.0
2024-05-14,AUS,GBR,622,483,139,Family,4.9
2024-05-14,FRA,FRA,693,624,69,Family,12.9
2024-05-14,USA,GBR,210,183,27,Tourist,21.0
2024-05-14,NLD,RUS,47,41,6,Family,7.3
2024-05-14,GBR,THA,408,396,12,Transit,3.6
2024-05-15,JPN,DEU,271,238,33,Transit,21.4
2024-05-15,CHN,ESP,778,715,63,Family,15.0
2024-05-15,USA,GRC,348,286,62,Family,10.1
2024-05-15,NLD,TUR,256,225,31,Transit,13.6
2024-05-15,GBR,RUS,759,704,55,Business,15.0
2024-05-15,JPN,EGY,682,511,171,Tourist,25.2
2024-05-15,CHN,ESP,740,599,141,Transit,25.5
2024-05-15,FRA,FRA,500,389,111,Tourist,3.5
2024-05-15,JPN,FRA,82,78,4,Transit,10.4
2024-05-15,CAN,GBR,21,19,2,Transit,20.0
2024-05-15,FRA,CYP,117,101,16,Transit,18.9
2024-05-16,IND,GBR,162,150,12,Tourist,8.7
2024-05-16,AUS,FRA,75,71,4,Family,3.1
2024-05-16,CAN,SAU,163,149,14,Tourist,21.1
2024-05-16,IND,ESP,646,510,136,Transit,13.1
2024-05-16,AUS,CYP,465,371,94,Business,27.2
2024-05-16,NLD,ROU,647,587,60,Transit,24.0
2024-05-17,JPN,USA,584,456,128,Tourist,10.5
2024-05-17,JPN,TUR,468,351,117,Business,23.9
2024-05-17,USA,CYP,417,391,26,Business,20.7
2024-05-17,USA,ARE,147,139,8,Business,16.8
2024-05-17,USA,JOR,661,615,46,Tourist,17.6
2024-05-17,GBR,TUR,619,464,155,Tourist,11.8
2024-05-17,GBR,CYP,222,212,10,Business,3.1
2024-05-17,CHN,ESP,413,318,95,Business,18.4
2024-05-17,DEU,DEU,389,311,78,Transit,24.0
2024-05-17,NLD,FRA,104,99,5,Tourist,24.2
2024-05-18,NLD,UKR,569,490,79,Tourist,15.2
2024-05-18,CAN,EGY,747,695,52,Family,11.9
2024-05-18,DEU,POL,326,294,32,Business,8.8
2024-05-18,DEU,DEU,41,30,11,Business,9.7
2024-05-18,AUS,DEU,626,501,125,Tourist,12.7
2024-05-18,USA,LBN,756,685,71,Business,3.6
2024-05-18,CHN,SAU,651,626,25,Family,4.8
2024-05-18,CAN,NLD,620,515,105,Transit,7.3
2024-05-18,CHN,ESP,250,231,19,Transit,9.1
2024-05-19,FRA,TUR,243,235,8,Tourist,12.0
2024-05-19,JPN,JOR,296,248,48,Family,7.1
2024-05-19,DEU,ITA,245,236,9,Tourist,14.8
2024-05-19,CHN,ARE,619,464,155,Tourist,11.3
2024-05-19,CHN,GBR,532,455,77,Transit,3.1
2024-05-19,FRA,USA,91,77,14,Family,23.1
2024-05-19,IND,ROU,655,625,30,Tourist,4.3
2024-05-19,GBR,RUS,355,312,43,Business,24.9
2024-05-20,GBR,THA,585,558,27,Family,19.6
2024-05-20,FRA,THA,736,673,63,Family,16.5
2024-05-20,DEU,ITA,718,590,128,Business,26.5
2024-05-20,FRA,USA,176,159,17,Tourist,6.9
2024-05-20,NLD,ESP,717,537,180,Tourist,8.7
2024-05-20,USA,GRC,115,96,19,Business,24.5
2024-05-20,IND,FRA,503,480,23,Transit,23.8
2024-05-20,CHN,EGY,448,336,112,Family,16.6
2024-05-20,NLD,TUR,382,306,76,Transit,13.2
2024-05-20,USA,USA,524,400,124,Business,12.5
2024-05-20,DEU,ITA,518,474,44,Family,10.0
2024-05-21,IND,GBR,476,360,116,Business,21.8
2024-05-21,AUS,ARE,58,46,12,Tourist,6.8
2024-05-21,AUS,ESP,83,62,21,Business,23.1
2024-05-21,JPN,LBN,274,255,19,Business,23.3
2024-05-21,CAN,ROU,305,254,51,Family,21.6
2024-05-21,JPN,DEU,413,359,54,Business,13.5
2024-05-21,CHN,NLD,359,294,65,Family,26.1
2024-05-21,JPN,RUS,327,245,82,Family,23.5
2024-05-21,CHN,UKR,540,494,46,Family,14.9
2024-05-21,DEU,GBR,356,330,26,Family,4.3
2024-05-22,FRA,POL,485,439,46,Tourist,27.1
2024-05-22,CHN,GBR,460,429,31,Transit,17.8
2024-05-22,USA,EGY,771,642,129,Transit,6.5
2024-05-22,FRA,EGY,464,376,88,Transit,5.5
2024-05-22,CAN,RUS,635,511,124,Family,7.8
2024-05-22,JPN,RUS,146,109,37,Tourist,21.0
2024-05-22,JPN,ROU,187,140,47,Tourist,3.9
2024-05-22,DEU,FRA,368,302,66,Family,15.6
2024-05-22,DEU,FRA,785,653,132,Tourist,5.0
2024-05-22,NLD,GBR,386,344,42,Family,24.4
2024-05-22,CHN,ESP,391,361,30,Tourist,24.6
2024-05-22,NLD,UKR,141,137,4,Transit,18.5
2024-05-23,AUS,SAU,515,433,82,Family,25.2
2024-05-23,AUS,FRA,246,228,18,Business,27.3
2024-05-23,CHN,PRT,370,346,24,Business,8.2
2024-05-23,IND,SAU,395,367,28,Family,13.8
2024-05-23,CHN,GBR,424,404,20,Business,25.8
2024-05-24,FRA,DEU,99,94,5,Business,24.7
2024-05-24,GBR,THA,424,384,40,Tourist,13.3
2024-05-24,CHN,THA,375,319,56,Family,9.2
2024-05-24,CHN,PRT,279,224,55,Family,23.1
2024-05-24,DEU,FRA,164,158,6,Business,24.8
2024-05-24,AUS,SAU,630,484,146,Tourist,6.4
2024-05-24,NLD,FRA,758,618,140,Transit,19.8
2024-05-24,DEU,JOR,153,118,35,Business,3.1
2024-05-24,USA,USA,139,114,25,Business,23.4
2024-05-24,AUS,ARE,588,511,77,Family,8.3
2024-05-24,CAN,UKR,441,430,11,Business,15.3
2024-05-25,NLD,USA,498,373,125,Tourist,22.7
2024-05-25,DEU,GRC,431,388,43,Family,24.8
2024-05-25,NLD,UKR,353,285,68,Tourist,16.7
2024-05-25,IND,LBN,378,367,11,Transit,9.2
2024-05-25,CHN,JOR,257,225,32,Transit,23.1
2024-05-25,USA,CYP,157,142,15,Transit,13.6
2024-05-25,CHN,ARE,24,18,6,Transit,22.5
2024-05-25,DEU,FRA,709,659,50,Tourist,19.2
2024-05-25,IND,UKR,196,192,4,Business,14.8
2024-05-25,JPN,POL,251,188,63,Business,14.9
2024-05-25,FRA,JOR,356,345,11,Business,17.8
2024-05-25,NLD,LBN,700,680,20,Tourist,15.2
2024-05-26,AUS,EGY,781,693,88,Family,13.9
2024-05-26,FRA,LBN,631,579,52,Transit,16.1
2024-05-26,DEU,UKR,485,396,89,Transit,11.3
2024-05-26,DEU,MDA,782,736,46,Business,19.2
2024-05-26,JPN,ROU,22,17,5,Transit,20.0
2024-05-26,NLD,RUS,771,578,193,Family,4.6
2024-05-26,CAN,ESP,517,493,24,Transit,17.7
2024-05-26,GBR,ISR,457,386,71,Transit,4.3
2024-05-26,USA,TUR,625,531,94,Tourist,5.2
2024-05-26,CHN,DEU,706,607,99,Tourist,12.4
2024-05-27,FRA,EGY,212,205,7,Business,3.3
2024-05-27,AUS,ARE,265,198,67,Business,3.8
2024-05-27,GBR,PRT,113,95,18,Family,22.8
2024-05-27,USA,PRT,719,660,59,Tourist,21.1
2024-05-27,IND,TUR,261,255,6,Business,25.9
2024-05-27,CAN,CYP,364,293,71,Business,27.8
2024-05-27,CAN,JOR,123,120,3,Family,18.8
2024-05-28,AUS,DEU,430,322,108,Tourist,5.6
2024-05-28,NLD,MDA,146,127,19,Transit,6.6
2024-05-28,CAN,TUR,132,120,12,Transit,7.4
2024-05-28,IND,UKR,497,460,37,Transit,12.0
2024-05-28,NLD,GRC,731,685,46,Transit,25.6
2024-05-28,CAN,THA,217,162,55,Family,4.8
2024-05-28,CHN,JOR,91,68,23,Tourist,13.8
2024-05-28,JPN,UKR,91,86,5,Tourist,21.5
2024-05-28,USA,ISR,551,444,107,Family,27.6
2024-05-28,GBR,ESP,779,655,124,Business,7.0
2024-05-28,FRA,ARE,371,278,93,Business,8.8
2024-05-29,USA,CYP,29,28,1,Tourist,13.3
2024-05-29,AUS,LBN,397,369,28,Business,22.8
2024-05-29,IND,USA,624,582,42,Transit,26.7
2024-05-30,NLD,NLD,480,456,24,Business,21.0
2024-05-30,DEU,CYP,721,616,105,Transit,15.7
2024-05-30,IND,ARE,494,448,46,Family,10.1
2024-05-30,GBR,SAU,746,606,140,Transit,3.9
2024-05-31,FRA,USA,67,58,9,Family,13.9
2024-05-31,DEU,ROU,607,455,152,Family,20.4
2024-05-31,CHN,LBN,540,495,45,Family,8.1
2024-05-31,USA,JOR,581,458,123,Transit,22.5
2024-05-31,JPN,ARE,194,186,8,Family,15.9
2024-05-31,CHN,THA,382,345,37,Family,19.4
2024-05-31,GBR,EGY,222,186,36,Tourist,17.3
2024-05-31,GBR,FRA,766,705,61,Business,6.4
2024-05-31,CHN,ESP,331,319,12,Transit,20.1
2024-05-31,USA,FRA,606,463,143,Transit,18.2
2024-05-31,AUS,PRT,124,121,3,Family,21.6
2024-05-31,FRA,FRA,695,570,125,Tourist,7.0
2024-05-31,AUS,CYP,101,89,12,Tourist,26.0
2024-06-01,DEU,DEU,522,475,47,Tourist,7.7
2024-06-01,IND,GRC,313,282,31,Tourist,26.5
2024-06-01,AUS,MDA,120,106,14,Business,5.4
2024-06-01,DEU,JOR,76,57,19,Tourist,21.8
2024-06-01,IND,TUR,722,634,88,Transit,26.7
2024-06-01,USA,DEU,162,121,41,Transit,5.3
2024-06-01,NLD,UKR,134,117,17,Family,7.4
2024-06-02,CAN,RUS,127,95,32,Transit,16.4
2024-06-02,AUS,ESP,217,198,19,Transit,14.3
2024-06-02,AUS,NLD,28,27,1,Transit,20.3
2024-06-02,USA,USA,371,325,46,Business,19.8
2024-06-02,FRA,LBN,329,273,56,Transit,17.1
2024-06-02,AUS,JOR,348,314,34,Business,21.3
2024-06-02,GBR,ROU,499,411,88,Family,18.5
2024-06-02,AUS,MDA,97,85,12,Family,16.8
2024-06-02,FRA,POL,339,273,66,Tourist,20.8
2024-06-02,JPN,CYP,670,565,105,Tourist,20.2
2024-06-02,JPN,EGY,648,509,139,Tourist,27.5
2024-06-03,AUS,JOR,124,93,31,Transit,18.1
2024-06-03,NLD,ITA,53,45,8,Business,22.4
2024-06-03,FRA,POL,506,463,43,Business,22.1
2024-06-04,CAN,MDA,650,597,53,Tourist,19.1
2024-06-04,JPN,GRC,254,237,17,Business,7.5
2024-06-04,FRA,CYP,706,529,177,Tourist,16.2
2024-06-04,DEU,ESP,603,452,151,Business,5.5
2024-06-04,NLD,LBN,296,247,49,Tourist,18.7
2024-06-04,CAN,GRC,505,453,52,Tourist,12.3
2024-06-04,FRA,JOR,599,449,150,Transit,11.8
2024-06-04,IND,FRA,199,184,15,Tourist,9.4
2024-06-04,GBR,UKR,615,482,133,Tourist,25.7
2024-06-04,JPN,ARE,233,179,54,Family,26.2
2024-06-04,IND,GRC,708,610,98,Business,4.9
2024-06-04,IND,DEU,283,230,53,Business,16.7
2024-06-04,CHN,GRC,372,310,62,Business,26.5
2024-06-05,CAN,RUS,85,73,12,Tourist,27.1
2024-06-05,DEU,MDA,517,458,59,Tourist,20.8
2024-06-05,NLD,GRC,114,107,7,Tourist,24.4
2024-06-05,GBR,MDA,268,220,48,Transit,26.1
2024-06-05,DEU,PRT,717,638,79,Business,12.0
2024-06-05,IND,EGY,283,242,41,Transit,14.4
2024-06-05,NLD,SAU,68,63,5,Transit,25.4
2024-06-06,NLD,ESP,324,279,45,Tourist,12.5
2024-06-06,JPN,CYP,417,367,50,Tourist,17.7
2024-06-06,CAN,DEU,526,429,97,Tourist,15.2
2024-06-06,USA,ITA,339,310,29,Business,15.4
2024-06-06,IND,TUR,483,374,109,Business,14.5
2024-06-06,IND,DEU,136,113,23,Family,7.6
2024-06-06,FRA,ISR,198,193,5,Business,24.3
2024-06-06,GBR,UKR,290,265,25,Family,19.0
2024-06-06,CHN,SAU,467,393,74,Transit,13.0
2024-06-06,CHN,LBN,646,484,162,Family,12.8
2024-06-07,CAN,MDA,568,506,62,Business,3.1
2024-06-07,USA,FRA,81,60,21,Family,4.4
2024-06-07,DEU,ARE,423,317,106,Business,13.6
2024-06-07,NLD,NLD,743,557,186,Tourist,5.6
2024-06-07,USA,UKR,176,150,26,Transit,8.4
2024-06-07,IND,THA,93,90,3,Tourist,21.7
2024-06-08,IND,NLD,286,262,24,Tourist,22.0
2024-06-08,GBR,GRC,248,212,36,Transit,10.0
2024-06-08,GBR,LBN,355,285,70,Tourist,14.2
2024-06-08,AUS,EGY,164,140,24,Tourist,9.1
2024-06-08,FRA,ISR,301,255,46,Tourist,14.9
2024-06-08,JPN,NLD,719,676,43,Tourist,13.3
2024-06-08,GBR,ESP,317,263,54,Tourist,9.2
2024-06-08,FRA,ESP,190,168,22,Family,22.3
2024-06-08,JPN,GBR,542,428,114,Tourist,19.3
2024-06-09,AUS,ROU,395,306,89,Business,17.6
2024-06-09,JPN,ROU,742,607,135,Family,4.1
2024-06-09,CHN,TUR,336,252,84,Business,21.0
2024-06-09,IND,CYP,203,176,27,Family,9.8
2024-06-09,NLD,DEU,687,673,14,Family,15.0
2024-06-10,AUS,TUR,305,267,38,Tourist,25.7
2024-06-10,AUS,ESP,789,678,111,Tourist,12.6
2024-06-10,AUS,EGY,56,47,9,Tourist,7.4
2024-06-10,CHN,SAU,379,351,28,Business,10.7
2024-06-10,CAN,SAU,540,507,33,Tourist,16.9
2024-06-10,CHN,LBN,551,535,16,Business,8.0
2024-06-11,CAN,JOR,439,404,35,Tourist,27.1
2024-06-11,USA,JOR,198,189,9,Transit,27.2
2024-06-11,IND,RUS,45,36,9,Tourist,26.5
2024-06-11,JPN,MDA,91,71,20,Business,10.8
2024-06-11,USA,THA,34,32,2,Tourist,18.8
2024-06-11,DEU,RUS,289,251,38,Family,13.3
2024-06-11,GBR,THA,153,114,39,Transit,4.5
2024-06-11,GBR,ITA,194,168,26,Transit,20.2
2024-06-11,GBR,NLD,476,407,69,Tourist,8.2
2024-06-11,DEU,JOR,645,553,92,Business,20.8
2024-06-11,CHN,MDA,502,463,39,Family,17.7
2024-06-11,DEU,SAU,86,72,14,Transit,10.0
2024-06-12,CHN,THA,248,227,21,Transit,5.2
2024-06-12,FRA,POL,477,457,20,Family,20.0
2024-06-12,FRA,CYP,618,471,147,Business,22.5
2024-06-12,CAN,PRT,410,386,24,Business,19.6
2024-06-12,NLD,ARE,709,666,43,Tourist,3.0
2024-06-12,DEU,ROU,550,431,119,Transit,23.8
2024-06-12,USA,GBR,35,32,3,Tourist,23.7
2024-06-12,IND,SAU,549,501,48,Tourist,23.9
2024-06-13,CHN,TUR,633,539,94,Family,18.2
2024-06-13,DEU,JOR,389,321,68,Tourist,9.4
2024-06-13,USA,ARE,157,135,22,Business,27.6
2024-06-13,DEU,NLD,437,370,67,Tourist,16.3
2024-06-13,IND,USA,716,595,121,Tourist,27.7
2024-06-13,IND,USA,784,660,124,Family,9.9
2024-06-13,CAN,DEU,332,290,42,Transit,21.5
2024-06-13,NLD,GRC,316,286,30,Family,16.3
2024-06-13,DEU,DEU,608,497,111,Family,8.7
2024-06-13,NLD,SAU,605,453,152,Tourist,26.8
2024-06-13,CHN,UKR,657,549,108,Business,20.6
2024-06-13,USA,GBR,205,153,52,Transit,18.3
2024-06-14,IND,POL,86,71,15,Transit,5.5
2024-06-14,CHN,ARE,381,359,22,Business,5.2
2024-06-14,USA,LBN,288,267,21,Transit,22.9
2024-06-14,JPN,MDA,330,265,65,Tourist,18.0
2024-06-14,CAN,ISR,244,216,28,Transit,26.4
2024-06-14,IND,POL,492,439,53,Family,5.7
2024-06-14,USA,ITA,642,575,67,Business,13.7
2024-06-14,CHN,DEU,598,535,63,Transit,7.7
2024-06-15,IND,ARE,738,668,70,Business,20.8
