date,origin_country,destination_id,route,flights_count,seat_capacity,load_factor,avg_airfare,airline
2024-04-09,GBR,ROU,GBR-ROU,1,168.0,0.45,337.07,EK
2024-04-09,GBR,SAU,GBR-SAU,7,1379.0,0.4974,441.16,KL
2024-04-09,NLD,FRA,NLD-FRA,6,1194.0,0.875,310.39,QR
2024-04-09,CAN,ITA,CAN-ITA,7,1330.0,0.7167,247.06,AF
2024-04-09,JPN,USA,JPN-USA,5,850.0,0.4725,420.0,KL
2024-04-09,IND,PRT,IND-PRT,2,312.0,0.8169,328.47,DL
2024-04-09,FRA,UKR,FRA-UKR,7,1113.0,0.695,237.57,TK
2024-04-09,FRA,ITA,FRA-ITA,3,450.0,0.7987,485.67,AA
2024-04-09,CAN,UKR,CAN-UKR,6,1188.0,0.45,308.27,UA
2024-04-09,FRA,LBN,FRA-LBN,4,708.0,0.7774,396.04,DL
2024-04-09,CAN,GBR,CAN-GBR,8,1192.0,0.6943,276.57,EK
2024-04-09,USA,ARE,USA-ARE,4,744.0,0.7838,562.02,TK
2024-04-09,DEU,NLD,DEU-NLD,11,1727.0,0.8202,194.19,AF
2024-04-09,FRA,POL,FRA-POL,4,608.0,0.7449,263.86,TK
2024-04-09,GBR,GRC,GBR-GRC,6,942.0,0.45,493.8,TK
2024-04-09,NLD,THA,NLD-THA,4,676.0,0.7929,463.17,UA
2024-04-09,AUS,NLD,AUS-NLD,9,1494.0,0.8016,638.45,UA
2024-04-10,CHN,ITA,CHN-ITA,8,1344.0,0.45,616.61,AA
2024-04-10,CHN,ARE,CHN-ARE,5,925.0,0.7284,520.78,EK
2024-04-10,NLD,RUS,NLD-RUS,8,1544.0,0.6268,578.06,QR
2024-04-10,AUS,THA,AUS-THA,1,153.0,0.8601,440.38,BA
2024-04-10,CHN,CYP,CHN-CYP,7,1267.0,0.45,378.65,QR
2024-04-10,NLD,ISR,NLD-ISR,3,591.0,0.45,339.17,TK
2024-04-10,CAN,USA,CAN-USA,3,450.0,0.8234,248.46,BA
2024-04-10,JPN,GRC,JPN-GRC,3,465.0,0.5652,597.82,TK
2024-04-10,JPN,USA,JPN-USA,3,504.0,0.9309,467.32,AA
2024-04-10,CAN,POL,CAN-POL,3,591.0,0.7085,324.22,BA
2024-04-10,DEU,JOR,DEU-JOR,6,1008.0,0.45,555.69,QR
2024-04-10,JPN,SAU,JPN-SAU,9,1431.0,0.6865,277.59,DL
2024-04-10,FRA,SAU,FRA-SAU,3,519.0,0.809,529.03,AF
2024-04-10,GBR,FRA,GBR-FRA,4,732.0,0.5693,550.47,EK
2024-04-10,CHN,PRT,CHN-PRT,2,360.0,0.7307,525.82,KL
2024-04-10,GBR,GBR,GBR-GBR,3,438.0,0.8567,503.93,LH
2024-04-10,CAN,TUR,CAN-TUR,10,1500.0,0.7545,492.09,AA
2024-04-10,GBR,NLD,GBR-NLD,8,1456.0,0.7289,502.48,TK
2024-04-11,JPN,TUR,JPN-TUR,7,1036.0,0.7875,535.41,KL
2024-04-11,DEU,ROU,DEU-ROU,5,780.0,0.6716,299.0,QR
2024-04-11,AUS,UKR,AUS-UKR,3,558.0,0.7162,472.85,AF
2024-04-11,JPN,THA,JPN-THA,4,776.0,0.45,592.13,UA
2024-04-11,JPN,CYP,JPN-CYP,2,300.0,0.45,599.94,DL
2024-04-11,USA,POL,USA-POL,9,1521.0,0.8048,654.77,DL
2024-04-11,JPN,FRA,JPN-FRA,2,364.0,0.6564,526.07,EK
2024-04-11,JPN,RUS,JPN-RUS,1,149.0,0.458,231.71,AF
2024-04-11,NLD,TUR,NLD-TUR,6,1020.0,0.7209,362.15,UA
2024-04-11,USA,PRT,USA-PRT,8,1168.0,0.6955,418.4,KL
2024-04-11,FRA,UKR,FRA-UKR,3,552.0,0.8992,215.25,LH
2024-04-11,NLD,MDA,NLD-MDA,7,1015.0,0.45,248.8,KL
2024-04-11,AUS,JOR,AUS-JOR,10,1960.0,0.5591,428.19,DL
2024-04-12,JPN,PRT,JPN-PRT,7,1309.0,0.8634,299.54,TK
2024-04-12,GBR,SAU,GBR-SAU,10,1920.0,0.5692,449.47,KL
2024-04-12,CAN,POL,CAN-POL,11,1705.0,0.6797,260.49,UA
2024-04-12,GBR,TUR,GBR-TUR,7,1218.0,0.8236,306.6,AF
2024-04-12,IND,ITA,IND-ITA,11,2112.0,0.5272,563.67,TK
2024-04-12,FRA,JOR,FRA-JOR,1,186.0,0.45,467.72,DL
2024-04-12,GBR,USA,GBR-USA,2,312.0,0.45,273.35,KL
2024-04-12,JPN,SAU,JPN-SAU,7,1057.0,0.6664,292.38,AF
2024-04-12,GBR,ESP,GBR-ESP,5,710.0,0.6891,487.88,BA
2024-04-12,NLD,ITA,NLD-ITA,11,2112.0,0.7498,325.7,AF
2024-04-12,IND,GBR,IND-GBR,4,744.0,0.7741,572.05,EK
2024-04-12,USA,ARE,USA-ARE,2,294.0,0.5259,624.99,UA
2024-04-12,AUS,GRC,AUS-GRC,1,141.0,0.903,507.11,LH
2024-04-12,GBR,UKR,GBR-UKR,6,960.0,0.4731,417.2,UA
2024-04-13,GBR,ESP,GBR-ESP,4,716.0,0.7144,449.27,AF
2024-04-13,DEU,UKR,DEU-UKR,2,380.0,0.45,316.47,UA
2024-04-13,FRA,ESP,FRA-ESP,8,1544.0,0.9216,220.37,TK
2024-04-13,CAN,ITA,CAN-ITA,7,1183.0,0.4676,227.65,KL
2024-04-13,CHN,NLD,CHN-NLD,6,876.0,0.6467,193.4,DL
2024-04-13,NLD,ARE,NLD-ARE,7,1302.0,0.716,298.04,AA
2024-04-13,FRA,TUR,FRA-TUR,6,948.0,0.7074,281.76,UA
2024-04-13,NLD,POL,NLD-POL,8,1152.0,0.455,201.96,AA
2024-04-13,FRA,DEU,FRA-DEU,3,567.0,0.7117,273.41,BA
2024-04-13,CAN,UKR,CAN-UKR,2,334.0,0.5201,291.75,AF
2024-04-13,USA,SAU,USA-SAU,5,835.0,0.8454,292.64,QR
2024-04-13,JPN,USA,JPN-USA,9,1431.0,0.8352,496.03,KL
2024-04-13,USA,DEU,USA-DEU,9,1701.0,0.6675,216.16,AF
2024-04-14,CAN,GRC,CAN-GRC,10,1720.0,0.8144,456.21,KL
2024-04-14,CAN,MDA,CAN-MDA,11,1705.0,0.6167,595.08,LH
2024-04-14,NLD,GRC,NLD-GRC,6,1068.0,0.7724,611.53,TK
2024-04-14,CHN,RUS,CHN-RUS,2,322.0,0.6708,304.26,AA
2024-04-14,FRA,ITA,FRA-ITA,2,320.0,0.5102,478.73,BA
2024-04-14,NLD,DEU,NLD-DEU,10,1950.0,0.7618,564.34,UA
2024-04-14,CAN,LBN,CAN-LBN,6,1068.0,0.8886,403.4,AF
2024-04-14,IND,DEU,IND-DEU,2,282.0,0.5828,216.56,QR
2024-04-14,CAN,LBN,CAN-LBN,8,1536.0,0.7471,525.33,KL
2024-04-14,CHN,ROU,CHN-ROU,6,1098.0,0.736,576.04,AA
2024-04-14,CHN,LBN,CHN-LBN,2,388.0,0.8651,369.9,AA
2024-04-14,USA,USA,USA-USA,1,145.0,0.7612,264.22,LH
2024-04-14,DEU,USA,DEU-USA,9,1431.0,0.6374,290.07,QR
2024-04-15,JPN,RUS,JPN-RUS,11,1760.0,0.4703,233.55,AF
2024-04-15,GBR,ROU,GBR-ROU,10,1560.0,0.669,373.9,QR
2024-04-15,JPN,GBR,JPN-GBR,5,865.0,0.6483,442.18,EK
2024-04-15,NLD,ITA,NLD-ITA,7,1358.0,0.5337,381.07,TK
2024-04-15,CHN,NLD,CHN-NLD,6,906.0,0.45,243.4,EK
2024-04-15,JPN,CYP,JPN-CYP,1,158.0,0.45,576.01,KL
2024-04-15,AUS,FRA,AUS-FRA,5,980.0,0.7932,464.83,EK
2024-04-15,IND,RUS,IND-RUS,1,182.0,0.45,387.93,EK
2024-04-15,NLD,PRT,NLD-PRT,11,1628.0,0.7411,279.05,QR
2024-04-15,USA,POL,USA-POL,6,1134.0,0.4733,626.99,AF
2024-04-15,CHN,ITA,CHN-ITA,11,1617.0,0.6096,554.23,AA
2024-04-15,JPN,TUR,JPN-TUR,2,298.0,0.6181,541.08,TK
2024-04-15,USA,RUS,USA-RUS,1,186.0,0.8125,589.35,AF
2024-04-15,IND,FRA,IND-FRA,5,790.0,0.7929,280.45,TK
2024-04-15,GBR,NLD,GBR-NLD,2,314.0,0.7494,446.07,EK
2024-04-16,FRA,GRC,FRA-GRC,8,1472.0,0.45,517.69,KL
2024-04-16,IND,DEU,IND-DEU,5,955.0,0.6435,210.11,EK
2024-04-16,CAN,MDA,CAN-MDA,6,1086.0,0.4992,636.07,BA
2024-04-16,JPN,ESP,JPN-ESP,7,1239.0,0.7394,192.6,UA
2024-04-16,IND,RUS,IND-RUS,9,1665.0,0.4716,315.78,AF
2024-04-16,IND,RUS,IND-RUS,9,1764.0,0.9412,295.33,QR
2024-04-16,NLD,DEU,NLD-DEU,2,346.0,0.6875,562.56,KL
2024-04-16,USA,THA,USA-THA,5,800.0,0.5936,549.77,QR
2024-04-16,NLD,EGY,NLD-EGY,6,930.0,0.6299,578.85,LH
2024-04-16,GBR,ROU,GBR-ROU,8,1304.0,0.6964,325.04,LH
2024-04-16,USA,PRT,USA-PRT,1,153.0,0.6572,447.63,DL
2024-04-16,AUS,RUS,AUS-RUS,7,1106.0,0.5984,301.42,LH
2024-04-16,AUS,NLD,AUS-NLD,5,810.0,0.4849,622.9,QR
2024-04-16,GBR,POL,GBR-POL,3,534.0,0.6877,268.84,LH
2024-04-16,FRA,NLD,FRA-NLD,7,1197.0,0.45,589.77,DL
2024-04-16,AUS,NLD,AUS-NLD,9,1575.0,0.891,557.31,LH
2024-04-16,IND,MDA,IND-MDA,5,960.0,0.512,202.45,AA
2024-04-16,AUS,NLD,AUS-NLD,4,600.0,0.6777,641.18,LH
2024-04-17,JPN,ARE,JPN-ARE,1,163.0,0.7305,366.58,BA
2024-04-17,AUS,FRA,AUS-FRA,9,1647.0,0.8082,497.32,EK
2024-04-17,USA,NLD,USA-NLD,6,1128.0,0.6325,602.54,QR
2024-04-17,FRA,GBR,FRA-GBR,10,1520.0,0.4535,470.65,TK
2024-04-17,USA,TUR,USA-TUR,3,579.0,0.5577,228.77,BA
2024-04-17,CAN,NLD,CAN-NLD,10,1550.0,0.6245,354.98,AF
2024-04-17,DEU,ROU,DEU-ROU,11,1716.0,0.7587,262.69,AF
2024-04-17,USA,DEU,USA-DEU,2,298.0,0.7754,194.57,AA
2024-04-17,IND,RUS,IND-RUS,9,1728.0,0.5559,312.96,EK
2024-04-17,IND,GBR,IND-GBR,6,918.0,0.6054,587.73,DL
2024-04-17,DEU,LBN,DEU-LBN,4,592.0,0.9302,371.26,AA
2024-04-17,USA,ISR,USA-ISR,1,141.0,0.636,386.09,EK
2024-04-17,FRA,ROU,FRA-ROU,2,328.0,0.6484,378.14,UA
2024-04-17,IND,LBN,IND-LBN,1,175.0,0.4635,237.09,AA
2024-04-17,CHN,PRT,CHN-PRT,8,1280.0,0.7916,539.1,KL
2024-04-17,IND,UKR,IND-UKR,1,164.0,0.45,304.56,AA
2024-04-17,CAN,ESP,CAN-ESP,8,1136.0,0.6381,214.23,QR
2024-04-17,JPN,PRT,JPN-PRT,5,705.0,0.45,331.09,BA
2024-04-17,IND,ITA,IND-ITA,2,314.0,0.7784,557.91,EK
2024-04-17,FRA,GRC,FRA-GRC,3,450.0,0.6158,553.78,DL
2024-04-17,CHN,MDA,CHN-MDA,1,189.0,0.5901,305.12,TK
2024-04-17,AUS,UKR,AUS-UKR,5,780.0,0.4947,513.77,AA
2024-04-18,DEU,GRC,DEU-GRC,3,462.0,0.9116,433.13,AF
2024-04-18,AUS,LBN,AUS-LBN,11,1848.0,0.6891,440.92,KL
2024-04-18,FRA,MDA,FRA-MDA,6,1068.0,0.45,297.28,QR
2024-04-18,AUS,NLD,AUS-NLD,1,162.0,0.6315,614.07,UA
2024-04-18,IND,PRT,IND-PRT,2,322.0,0.5795,329.2,BA
2024-04-18,NLD,NLD,NLD-NLD,8,1152.0,0.7722,269.26,KL
2024-04-18,AUS,SAU,AUS-SAU,11,1859.0,0.8315,312.77,TK
2024-04-18,DEU,NLD,DEU-NLD,5,825.0,0.8697,186.13,BA
2024-04-19,FRA,UKR,FRA-UKR,9,1773.0,0.45,232.05,AA
2024-04-19,DEU,NLD,DEU-NLD,4,796.0,0.4906,236.54,TK
2024-04-19,AUS,CYP,AUS-CYP,5,755.0,0.6642,566.95,EK
2024-04-19,AUS,CYP,AUS-CYP,1,187.0,0.5827,614.06,AA
2024-04-19,NLD,JOR,NLD-JOR,4,564.0,0.6001,457.38,LH
2024-04-19,NLD,ISR,NLD-ISR,10,1970.0,0.847,309.73,UA
2024-04-19,JPN,UKR,JPN-UKR,8,1432.0,0.8652,189.68,LH
2024-04-19,IND,DEU,IND-DEU,2,302.0,0.7802,224.16,AA
2024-04-19,CAN,SAU,CAN-SAU,7,1260.0,0.45,342.14,LH
2024-04-19,IND,PRT,IND-PRT,11,1771.0,0.7403,303.26,TK
2024-04-19,CAN,UKR,CAN-UKR,5,830.0,0.693,346.92,UA
2024-04-19,IND,ROU,IND-ROU,9,1665.0,0.5639,215.97,EK
2024-04-19,AUS,ESP,AUS-ESP,6,1026.0,0.6077,564.24,DL
2024-04-19,NLD,LBN,NLD-LBN,10,1670.0,0.532,592.8,BA
2024-04-20,AUS,USA,AUS-USA,3,510.0,0.6551,311.58,EK
2024-04-20,FRA,DEU,FRA-DEU,3,471.0,0.576,261.47,DL
2024-04-20,CHN,CYP,CHN-CYP,8,1168.0,0.61,344.97,DL
2024-04-20,CHN,ROU,CHN-ROU,2,380.0,0.4848,508.39,QR
2024-04-20,USA,JOR,USA-JOR,2,312.0,0.6526,348.4,QR
2024-04-20,GBR,THA,GBR-THA,5,740.0,0.5096,561.78,TK
2024-04-20,IND,POL,IND-POL,10,1760.0,0.7743,240.24,EK
2024-04-20,CHN,THA,CHN-THA,10,1930.0,0.6653,478.99,EK
2024-04-20,NLD,NLD,NLD-NLD,5,720.0,0.8492,269.76,EK
2024-04-20,AUS,THA,AUS-THA,9,1476.0,0.6138,495.12,AF
2024-04-20,AUS,RUS,AUS-RUS,8,1272.0,0.6756,346.9,EK
2024-04-20,AUS,ROU,AUS-ROU,9,1377.0,0.6113,204.18,AF
2024-04-20,DEU,TUR,DEU-TUR,3,492.0,0.83,468.18,AA
2024-04-20,NLD,EGY,NLD-EGY,7,1281.0,0.6765,529.08,DL
2024-04-20,CHN,GBR,CHN-GBR,10,1830.0,0.6851,485.49,TK
2024-04-20,FRA,ITA,FRA-ITA,5,905.0,0.8898,427.63,LH
2024-04-20,DEU,UKR,DEU-UKR,8,1472.0,0.6103,352.03,AF
2024-04-20,USA,PRT,USA-PRT,5,770.0,0.95,421.83,AF
2024-04-20,DEU,ARE,DEU-ARE,9,1458.0,0.8231,521.95,KL
2024-04-20,USA,JOR,USA-JOR,1,150.0,0.6927,310.54,AF
2024-04-20,CAN,ITA,CAN-ITA,5,805.0,0.7333,194.91,QR
2024-04-20,CHN,ESP,CHN-ESP,3,591.0,0.5919,496.48,QR
2024-04-20,FRA,EGY,FRA-EGY,9,1314.0,0.7891,462.74,AA
2024-04-21,JPN,THA,JPN-THA,5,860.0,0.7733,501.29,AA
2024-04-21,NLD,USA,NLD-USA,11,1749.0,0.6766,257.47,AA
2024-04-21,FRA,NLD,FRA-NLD,11,1760.0,0.6927,469.92,EK
2024-04-21,DEU,PRT,DEU-PRT,3,567.0,0.4723,266.8,UA
2024-04-21,JPN,LBN,JPN-LBN,10,1620.0,0.7278,558.04,DL
2024-04-21,IND,ITA,IND-ITA,7,1176.0,0.45,588.37,KL
2024-04-21,CHN,UKR,CHN-UKR,11,2035.0,0.6667,248.55,UA
2024-04-21,GBR,FRA,GBR-FRA,7,1204.0,0.8491,513.14,AA
2024-04-21,IND,PRT,IND-PRT,1,190.0,0.5363,333.06,TK
2024-04-21,NLD,TUR,NLD-TUR,10,1500.0,0.7011,336.7,QR
2024-04-21,FRA,LBN,FRA-LBN,1,169.0,0.45,345.59,DL
2024-04-21,USA,SAU,USA-SAU,5,870.0,0.7182,257.03,LH
2024-04-21,CAN,RUS,CAN-RUS,9,1458.0,0.7212,389.44,KL
2024-04-21,AUS,JOR,AUS-JOR,4,672.0,0.5061,389.67,KL
2024-04-21,IND,FRA,IND-FRA,1,183.0,0.6967,294.68,AA
2024-04-21,CHN,ITA,CHN-ITA,3,564.0,0.5322,507.19,EK
2024-04-21,DEU,GRC,DEU-GRC,5,730.0,0.5235,337.95,BA
2024-04-22,CAN,MDA,CAN-MDA,7,1267.0,0.5376,683.66,DL
2024-04-22,USA,ESP,USA-ESP,1,152.0,0.7476,590.86,DL
2024-04-22,NLD,PRT,NLD-PRT,2,378.0,0.8271,332.01,KL
2024-04-22,FRA,FRA,FRA-FRA,5,805.0,0.7988,462.03,AF
2024-04-22,CAN,ARE,CAN-ARE,3,495.0,0.8306,375.84,DL
2024-04-22,CAN,FRA,CAN-FRA,3,585.0,0.9357,639.06,DL
2024-04-22,GBR,ISR,GBR-ISR,11,1881.0,0.7094,270.72,LH
2024-04-22,CHN,UKR,CHN-UKR,4,764.0,0.5089,216.03,KL
2024-04-22,USA,CYP,USA-CYP,1,142.0,0.45,416.32,LH
2024-04-22,GBR,RUS,GBR-RUS,3,504.0,0.7259,532.79,QR
2024-04-22,CHN,EGY,CHN-EGY,5,765.0,0.7306,446.07,TK
2024-04-22,AUS,USA,AUS-USA,8,1504.0,0.5761,347.57,AF
2024-04-23,NLD,POL,NLD-POL,9,1566.0,0.7264,202.52,AF
2024-04-23,DEU,THA,DEU-THA,2,396.0,0.45,506.07,TK
2024-04-23,DEU,TUR,DEU-TUR,3,513.0,0.6754,416.33,DL
2024-04-23,AUS,ARE,AUS-ARE,8,1504.0,0.7145,549.72,TK
2024-04-23,CHN,ROU,CHN-ROU,9,1539.0,0.7642,570.51,UA
2024-04-23,NLD,SAU,NLD-SAU,4,640.0,0.45,430.8,LH
2024-04-23,GBR,EGY,GBR-EGY,9,1314.0,0.7922,306.86,AF
2024-04-23,USA,TUR,USA-TUR,8,1296.0,0.45,199.51,KL
2024-04-23,USA,UKR,USA-UKR,2,382.0,0.4571,457.77,EK
2024-04-23,CHN,ITA,CHN-ITA,10,1610.0,0.6636,522.37,EK
2024-04-23,DEU,PRT,DEU-PRT,1,180.0,0.8516,227.14,AF
2024-04-23,NLD,PRT,NLD-PRT,7,1211.0,0.559,304.83,QR
2024-04-23,DEU,TUR,DEU-TUR,11,1716.0,0.45,438.09,BA
2024-04-23,CAN,ITA,CAN-ITA,10,1540.0,0.4877,220.99,EK
2024-04-23,JPN,ARE,JPN-ARE,10,1690.0,0.7166,458.17,BA
2024-04-23,CHN,MDA,CHN-MDA,3,486.0,0.5054,268.38,EK
2024-04-23,IND,ARE,IND-ARE,1,154.0,0.6945,216.86,UA
2024-04-23,DEU,TUR,DEU-TUR,11,1705.0,0.7696,461.49,DL
2024-04-23,CAN,UKR,CAN-UKR,3,453.0,0.8174,352.43,DL
2024-04-23,AUS,TUR,AUS-TUR,8,1216.0,0.6356,444.96,EK
2024-04-23,GBR,ROU,GBR-ROU,1,151.0,0.7539,332.42,LH
2024-04-24,NLD,ROU,NLD-ROU,9,1278.0,0.8437,577.78,TK
2024-04-24,CHN,GRC,CHN-GRC,5,795.0,0.8548,356.44,UA
2024-04-24,GBR,PRT,GBR-PRT,5,960.0,0.89,345.1,AF
2024-04-24,JPN,LBN,JPN-LBN,4,764.0,0.6822,583.54,AF
2024-04-24,AUS,EGY,AUS-EGY,6,1134.0,0.45,321.3,QR
2024-04-24,IND,CYP,IND-CYP,9,1647.0,0.6151,582.72,LH
2024-04-24,JPN,MDA,JPN-MDA,11,2002.0,0.595,392.94,TK
2024-04-24,GBR,DEU,GBR-DEU,2,322.0,0.45,554.21,BA
2024-04-25,DEU,ITA,DEU-ITA,4,788.0,0.6397,300.16,KL
2024-04-25,JPN,SAU,JPN-SAU,9,1611.0,0.6585,267.62,KL
2024-04-25,JPN,POL,JPN-POL,3,450.0,0.95,449.86,LH
2024-04-25,GBR,POL,GBR-POL,10,1730.0,0.8437,241.46,LH
2024-04-25,NLD,NLD,NLD-NLD,6,1026.0,0.45,244.72,AF
2024-04-25,AUS,CYP,AUS-CYP,9,1305.0,0.7965,665.76,QR
2024-04-25,IND,CYP,IND-CYP,4,620.0,0.6618,515.54,DL
2024-04-25,CHN,RUS,CHN-RUS,4,648.0,0.7656,288.15,TK
2024-04-25,DEU,NLD,DEU-NLD,11,1694.0,0.5085,214.91,AF
2024-04-25,USA,ESP,USA-ESP,5,765.0,0.6297,487.1,EK
2024-04-25,DEU,THA,DEU-THA,11,1639.0,0.5521,609.39,LH
2024-04-25,NLD,CYP,NLD-CYP,1,198.0,0.7122,373.42,UA
2024-04-25,AUS,TUR,AUS-TUR,9,1359.0,0.5336,392.89,KL
2024-04-25,USA,ITA,USA-ITA,11,2123.0,0.7706,495.68,UA
2024-04-25,IND,THA,IND-THA,10,1740.0,0.498,361.81,EK
2024-04-26,FRA,GRC,FRA-GRC,2,328.0,0.6434,600.92,EK
2024-04-26,CHN,UKR,CHN-UKR,5,985.0,0.45,238.19,UA
2024-04-26,NLD,PRT,NLD-PRT,8,1240.0,0.6686,336.55,KL
2024-04-26,CAN,LBN,CAN-LBN,11,1683.0,0.45,452.84,AF
2024-04-26,AUS,GRC,AUS-GRC,3,465.0,0.7561,595.02,EK
2024-04-26,IND,POL,IND-POL,10,1420.0,0.7069,310.38,UA
2024-04-26,USA,RUS,USA-RUS,1,195.0,0.7551,559.25,AA
2024-04-26,JPN,ITA,JPN-ITA,7,1274.0,0.8628,353.62,BA
2024-04-26,NLD,GRC,NLD-GRC,10,1560.0,0.6287,525.62,BA
2024-04-26,IND,PRT,IND-PRT,4,752.0,0.5243,317.9,AF
2024-04-26,IND,USA,IND-USA,2,348.0,0.6077,538.84,QR
2024-04-26,CAN,ITA,CAN-ITA,8,1568.0,0.6416,234.36,LH
2024-04-26,USA,USA,USA-USA,3,441.0,0.5547,251.95,DL
2024-04-26,AUS,CYP,AUS-CYP,8,1192.0,0.66,544.23,AA
2024-04-26,CHN,USA,CHN-USA,2,368.0,0.45,538.2,BA
2024-04-26,AUS,THA,AUS-THA,6,1098.0,0.5887,541.71,AA
2024-04-26,JPN,ESP,JPN-ESP,5,880.0,0.7115,234.63,EK
2024-04-26,DEU,UKR,DEU-UKR,9,1260.0,0.6858,330.84,LH
2024-04-26,NLD,ITA,NLD-ITA,7,1078.0,0.7695,291.22,AA
2024-04-27,CAN,POL,CAN-POL,2,286.0,0.8065,306.15,AA
2024-04-27,IND,CYP,IND-CYP,2,282.0,0.7613,471.47,DL
2024-04-27,GBR,GRC,GBR-GRC,8,1472.0,0.7814,545.14,TK
2024-04-27,FRA,JOR,FRA-JOR,6,966.0,0.45,462.8,DL
2024-04-27,AUS,RUS,AUS-RUS,7,1015.0,0.8921,318.39,EK
2024-04-27,AUS,POL,AUS-POL,5,940.0,0.6259,402.2,UA
2024-04-27,USA,DEU,USA-DEU,4,692.0,0.5946,240.2,BA
2024-04-27,GBR,JOR,GBR-JOR,10,1560.0,0.8891,389.03,AA
2024-04-27,GBR,THA,GBR-THA,4,748.0,0.6817,481.52,DL
2024-04-27,CHN,ROU,CHN-ROU,3,564.0,0.8563,640.87,EK
2024-04-27,IND,EGY,IND-EGY,3,522.0,0.7936,248.49,QR
2024-04-27,USA,LBN,USA-LBN,11,1914.0,0.8089,380.53,AF
2024-04-27,NLD,SAU,NLD-SAU,1,175.0,0.5177,385.28,KL
2024-04-27,CHN,CYP,CHN-CYP,11,2068.0,0.6312,346.93,AF
2024-04-27,USA,CYP,USA-CYP,3,573.0,0.6439,423.48,TK
2024-04-27,USA,NLD,USA-NLD,10,1530.0,0.45,528.67,DL
2024-04-27,CHN,LBN,CHN-LBN,5,765.0,0.5421,461.4,QR
2024-04-27,CAN,MDA,CAN-MDA,3,507.0,0.45,545.01,BA
2024-04-27,JPN,EGY,JPN-EGY,5,840.0,0.551,491.85,TK
2024-04-27,CHN,JOR,CHN-JOR,2,392.0,0.45,414.96,BA
2024-04-28,IND,SAU,IND-SAU,3,534.0,0.7881,256.22,DL
2024-04-28,DEU,ITA,DEU-ITA,5,840.0,0.7773,243.16,DL
2024-04-28,DEU,LBN,DEU-LBN,10,1760.0,0.6987,449.02,QR
2024-04-28,USA,ITA,USA-ITA,4,640.0,0.6875,492.06,QR
2024-04-28,CHN,ISR,CHN-ISR,1,160.0,0.7299,516.77,UA
2024-04-28,NLD,USA,NLD-USA,4,616.0,0.7027,305.77,EK
2024-04-28,JPN,ISR,JPN-ISR,4,756.0,0.6777,485.52,QR
2024-04-28,CAN,JOR,CAN-JOR,4,632.0,0.5245,360.01,DL
2024-04-28,USA,ISR,USA-ISR,6,954.0,0.6919,339.43,BA
2024-04-28,DEU,USA,DEU-USA,7,1309.0,0.5347,291.32,LH
2024-04-28,NLD,MDA,NLD-MDA,6,864.0,0.738,231.96,DL
2024-04-28,DEU,GBR,DEU-GBR,7,1253.0,0.7114,250.71,QR
2024-04-28,FRA,ITA,FRA-ITA,6,1032.0,0.45,470.47,UA
2024-04-28,GBR,GBR,GBR-GBR,2,390.0,0.7459,557.74,DL
2024-04-28,DEU,THA,DEU-THA,8,1208.0,0.5426,577.5,BA
2024-04-28,AUS,UKR,AUS-UKR,3,510.0,0.45,465.33,BA
2024-04-28,JPN,GBR,JPN-GBR,4,796.0,0.8624,574.42,KL
2024-04-28,DEU,TUR,DEU-TUR,10,1720.0,0.7734,409.62,KL
2024-04-28,FRA,MDA,FRA-MDA,9,1296.0,0.477,267.22,BA
2024-04-29,CAN,USA,CAN-USA,1,189.0,0.676,246.52,BA
2024-04-29,NLD,ARE,NLD-ARE,2,322.0,0.45,347.86,KL
2024-04-29,FRA,RUS,FRA-RUS,11,1947.0,0.6576,233.13,LH
2024-04-29,USA,ESP,USA-ESP,11,1914.0,0.45,587.23,TK
2024-04-29,USA,ARE,USA-ARE,9,1467.0,0.8713,508.99,DL
2024-04-29,CHN,PRT,CHN-PRT,11,2057.0,0.6536,509.88,UA
2024-04-29,NLD,USA,NLD-USA,3,597.0,0.7504,316.74,EK
2024-04-29,IND,GBR,IND-GBR,7,1337.0,0.7879,449.83,TK
2024-04-29,USA,SAU,USA-SAU,10,1720.0,0.6415,257.2,EK
2024-04-29,JPN,RUS,JPN-RUS,9,1602.0,0.6445,223.48,TK
2024-04-29,FRA,UKR,FRA-UKR,5,710.0,0.6989,197.48,TK
2024-04-29,AUS,GBR,AUS-GBR,11,1738.0,0.4922,433.42,TK
2024-04-29,CAN,ESP,CAN-ESP,10,1580.0,0.95,203.89,BA
2024-04-29,GBR,ISR,GBR-ISR,11,1793.0,0.5238,257.75,TK
2024-04-29,AUS,EGY,AUS-EGY,4,640.0,0.5046,296.68,TK
2024-04-29,IND,GRC,IND-GRC,1,157.0,0.5578,400.68,KL
2024-04-29,FRA,CYP,FRA-CYP,2,284.0,0.7946,518.65,AF
2024-04-29,AUS,ESP,AUS-ESP,9,1719.0,0.7174,658.65,UA
2024-04-29,FRA,USA,FRA-USA,9,1629.0,0.45,278.03,AF
2024-04-29,FRA,THA,FRA-THA,5,980.0,0.8175,463.95,QR
2024-04-29,IND,SAU,IND-SAU,6,1068.0,0.6035,219.39,EK
2024-04-29,FRA,GRC,FRA-GRC,10,1500.0,0.7461,550.81,AF
2024-04-30,CHN,DEU,CHN-DEU,2,302.0,0.45,561.28,EK
2024-04-30,AUS,MDA,AUS-MDA,6,876.0,0.6941,281.12,EK
2024-04-30,FRA,SAU,FRA-SAU,5,830.0,0.6847,523.0,AA
